,year,month range,months,vector,inflation,USD
0,2015,1-6,[2 5],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.019892110175782046, 0.021617076611435655, 0.06350814548726003, 0.04706816316049066, 0.019892110175782046, 0.04606894652909971, 0.019892110175782046, 0.0, 0.09743277731712283, 0.0, 0.34111689202756634, 0.0, 0.0, 0.0, 0.0, 0.01948655546342457, 0.0, 0.20156604712884266, 0.0, 0.12567464443120865, 0.0584596663902737, 0.021169381829086675, 0.07481199485961867, 0.0846775273163467, 0.07060224474073598, 0.0, 0.01909032467882519, 0.11454194807295114, 0.0, 0.01832418610262206, 0.019892110175782046, 0.025691303399809552, 0.0, 0.0584596663902737, 0.07060224474073598, 0.06623013395425964, 0.07060224474073598, 0.0, 0.12701629097452005, 0.0584596663902737, 0.021617076611435655, 0.0, 0.0, 0.02353408158024533, 0.0, 0.0, 0.0, 0.0, 0.1282693027183544, 0.04323415322287131, 0.03978422035156409, 0.0, 0.0, 0.0, 0.04323415322287131, 0.02073302231846527, 0.07794622185369827, 0.0, 0.0, 0.0916209305131103, 0.0, 0.0, 0.0, 0.09019576124416696, 0.21435211009767025, 0.12567464443120865, 0.01948655546342457, 0.17902899158203842, 0.19052443646178008, 0.0, 0.0, 0.07636129871530076, 0.07329674441048824, 0.07956844070312818, 0.0, 0.04509788062208348, 0.01909032467882519, 0.0, 0.09351499357452335, 0.34944539318893003, 0.0, 0.01909032467882519, 0.14818567280360673, 0.0, 0.035181318459394914, 0.02688041486068693, 0.0, 0.0, 0.06764682093312523, 0.04323415322287131, 0.0, 0.0, 0.0, 0.020307438225538085, 0.0, 0.02815768651399156, 0.0, 0.04606894652909971, 0.0, 0.09351499357452335, 0.021617076611435655, 0.0, 0.01870299871490467, 0.10752165944274772, 0.07636129871530076, 0.056108996144714006, 0.05967633052734614, 0.0, 0.0, 0.0, 0.01909032467882519, 0.0, 0.03818064935765038, 0.0, 0.1282693027183544, 0.0, 0.11038355659043272, 0.05727097403647557, 0.0, 0.09743277731712283, 0.0, 0.02073302231846527, 0.04146604463693054, 0.01870299871490467, 0.10153719112769043, 0.022076711318086546, 0.05727097403647557, 0.0, 0.0, 0.0, 0.019892110175782046, 0.12701629097452005, 0.020307438225538085, 0.0, 0.054972558307866175, 0.0, 0.0, 0.03818064935765038, 0.06485122983430695, 0.03740599742980934, 0.07636129871530076, 0.03740599742980934, 0.02353408158024533, 0.10153719112769043, 0.04706816316049066, 0.0916209305131103, 0.020307438225538085, 0.09351499357452335, 0.0, 0.07794622185369827, 0.07181408253211924, 0.0, 0.1832418610262206, 0.0, 0.0, 0.020307438225538085, 0.0, 0.0, 0.021617076611435655, 0.0916209305131103, 0.0, 0.056108996144714006, 0.0, 0.07181408253211924, 0.2154422475963577, 0.0, 0.0, 0.01909032467882519, 0.02254894031104174, 0.0, 0.04233876365817335, 0.03978422035156409, 0.0, 0.0, 0.021617076611435655, 0.12567464443120865, 0.0, 0.03590704126605962, 0.0, 0.0, 0.0, 0.01909032467882519, 0.05501444278477206, 0.056108996144714006, 0.0, 0.14513115622925687, 0.07794622185369827, 0.01795352063302981, 0.0, 0.0, 0.20156604712884266, 0.0916209305131103, 0.0, 0.01909032467882519], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.028069912810058183, 0.010375634641849043, 0.014476930166361321, 0.0, 0.0, 0.09338071177664138, 0.12688095358072757, 0.019499224786596107, 0.011289761821577022, 0.03899844957319221, 0.04976587442213302, 0.06685588038625338, 0.054101695689411186, 0.2727833214943161, 0.011051790180607503, 0.02924883717989416, 0.07799689914638443, 0.047754200275895275, 0.13371176077250677, 0.04515904728630809, 0.1167547451968908, 0.03315537054182251, 0.09679408182056379, 0.07640672044143244, 0.010375634641849043, 0.12833519472385715, 0.06225380785109425, 0.03460389643110751, 0.0, 0.009356637603352728, 0.03742655041341091, 0.04515904728630809, 0.017962268491829355, 0.0, 0.08814357726220531, 0.0, 0.0859575604966115, 0.011534632143702504, 0.010820339137882237, 0.011534632143702504, 0.0, 0.06225380785109425, 0.0, 0.0, 0.01016176411453478, 0.021640678275764474, 0.0, 0.0, 0.0, 0.0, 0.022103580361215007, 0.02694340273774403, 0.010595060864599333, 0.019499224786596107, 0.022103580361215007, 0.0, 0.0, 0.063570365187596, 0.13210293348895213, 0.009550840055179055, 0.011534632143702504, 0.014476930166361321, 0.17962268491829356, 0.012046754672009627, 0.011534632143702504, 0.04678318801676364, 0.12156969198668253, 0.1241609207173277, 0.12319246777162665, 0.07640672044143244, 0.17549302307936496, 0.11413198106033948, 0.0690038731380143, 0.0, 0.018713275206705456, 0.008981134245914678, 0.02924883717989416, 0.04613852857481002, 0.03315537054182251, 0.056139825620116365, 0.039812699537706414, 0.06416759736192858, 0.11857277141146683, 0.04678318801676364, 0.028069912810058183, 0.18676142355328276, 0.06824728675308636, 0.1293242202938371, 0.02634950475810374, 0.009550840055179055, 0.0, 0.09946611162546752, 0.021190121729198666, 0.0, 0.01016176411453478, 0.04976587442213302, 0.08957857395983942, 0.03315537054182251, 0.01380077462760286, 0.010820339137882237, 0.033869285464731065, 0.02306926428740501, 0.03666719849253062, 0.021190121729198666, 0.0, 0.05500079773879593, 0.01317475237905187, 0.04678318801676364, 0.07333439698506124, 0.07799689914638443, 0.012878320749708336, 0.0, 0.009550840055179055, 0.018713275206705456, 0.048187018688038506, 0.03742655041341091, 0.0, 0.26045289313152564, 0.0, 0.0865627131030579, 0.07485310082682183, 0.05893406548852211, 0.11461008066214867, 0.0, 0.02032352822906956, 0.04064705645813912, 0.01833359924626531, 0.07962539907541283, 0.04328135655152895, 0.056139825620116365, 0.0, 0.0, 0.012878320749708336, 0.019499224786596107, 0.04150253856739617, 0.059719049306559614, 0.0, 0.10777361095097612, 0.04490567122957339, 0.03742655041341091, 0.03742655041341091, 0.10595060864599333, 0.027500398869397966, 0.0654964632234691, 0.03666719849253062, 0.13841558572443005, 0.08957857395983942, 0.25376190716145514, 0.09879247670506146, 0.029859524653279807, 0.0825011966081939, 0.012314949724847302, 0.11461008066214867, 0.1055935438042514, 0.010375634641849043, 0.05388680547548806, 0.010375634641849043, 0.0, 0.009953174884426604, 0.009953174884426604, 0.010595060864599333, 0.021190121729198666, 0.017962268491829355, 0.020751269283698085, 0.13750199434698984, 0.0, 0.1055935438042514, 0.13199192975531426, 0.010375634641849043, 0.0825011966081939, 0.018713275206705456, 0.022103580361215007, 0.010375634641849043, 0.031126903925547126, 0.009749612393298053, 0.0, 0.03863496224912501, 0.0, 0.19358816364112758, 0.02575664149941667, 0.061596233885813326, 0.0, 0.02032352822906956, 0.05849767435978832, 0.028069912810058183, 0.05392786269983679, 0.13750199434698984, 0.010820339137882237, 0.10161764114534778, 0.07640672044143244, 0.008799461983687617, 0.029859524653279807, 0.07640672044143244, 0.17962268491829356, 0.13471701368872016, 0.023573626195408846, 0.018713275206705456], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.1,186.75967741935486
